song	link	album	lyrics
Cautious Lip	https://www.allthelyrics.com/lyrics/blondie/cautious_lip-lyrics-102614.html	Plastic Letters	"(All the way down do it
Another way down
Why, yeah. What do you know, huh?)
I seen you skip
That cautious lip
Now tell me this
Through that cautious lip
You can be bit
As I make you it
I seen you skip
That cautious lip
A chance you'll fit
That cautious lip
It's just these things
Not really gifts
It's just these things
Not really gifts
I seen you skip
That cautious lip
I seen you skip
That cautious lip
But never miss
My bouncing hips
A girl so sweet
A love so strong
I seen you skip
I see you tip
You can be bit
As I make you it
I seen you skip
That cautious lip
Ah, I seen you skip
That cautious lip
Ah, cautious lip
Cautious lip
You can be bit
I'll make you it
I seen you skip
Cautious lip
Change your fit
Skip of the lip
Oh, oh, not really get
Skip lip
What's going on?
No way"
Comic Books	https://www.allthelyrics.com/lyrics/blondie/comic_books-lyrics-102616.html	Def Dumb And Blonde	"Long before I was 12 I would read by myself.
Archie, Josie, super-heroes.
I would read them by myself.
I had the stars on my wall.
14 was a gas for me.
Batman on TV.
I would cheer the super-heroes.
They were all I wanted to be.
I had the stars on my wall.
18 I was guaranteed.
I would lose my teenage dream.
But it's so funny how I got to look.
Like all the people in my comic books.
Now I'm a star on my wall.
Comic Books.
Comic Books.
Comic Books.
Comic Books."
Communion	https://www.allthelyrics.com/lyrics/blondie/communion-lyrics-102617.html	Debravation	"I've touched some objects of faith more precious than pieces of eight.
Seen sacred places and ritual ways, but for communion let's go to my place.
I learned to pray on my knees.
Been taken in hand, if you please.
Had my own revelations, ideas about fate, but for communion let's go to my place.
So as the body, so as the blood, sacred as the soul is to love.
Don't be mistaken if you don't understand, divinely simple.
Part of the plan.
Take!
Eat!
This is my body!
I give it to you.
Take!
Drink!
This is my blood.
Do it in remembrance of me (so you won't forget me).
Now, I've been a witness of grace.
Iêve stared sacred days in the face.
The long long parade of ritual ways, but for communion let's go to my place.
Sacred stories are told.
They're passed on like pieces of gold.
So make your conclusions, consider your fate, and for communion let's go to my place.
Are you ready?
Are you ready for communion?"
Contact In Red Square	https://www.allthelyrics.com/lyrics/blondie/contact_in_red_square-lyrics-102619.html	Plastic Letters	"1 2 3 4
Although I'm young I got a job to do.
Hid the microfilm in the lining of my shoe.
Call it a business trip.
Got to hide inside my trenchcoat and be clever .
I got my papers and a cyanide pill.
My polaroid's a taser in disguise.
There's a base in the hills, and the wheat fields looks like Kansas in November.
Astrovia, sweet comrade, your nation is your gun.
Your love reads like the broken code you sent me.
One last contact in red square, unless I have to run and the long arms of the K.G.B. detect me.
Can't trust a soul, secret messenger, just the rules that lie like circuits in your brain and a cool .45.
The wind is ice and foreign air tastes strange.
I.C.B.M.
Bang! Bang! You're dead!
No one left to worry.
Kiss me quick, now I have to hurry.
Our last contact in red square, unless I have to run and the long arms of the C.I.A. detect me.
Hey!
Hey! Hey!"
Danceway	https://www.allthelyrics.com/lyrics/blondie/danceway-lyrics-102621.html	The Hunter	"Be my TV guide
In between the stations
Be my satellite
Secret information
Stairway
Going one way to the subway
Waiting for the train
Take it to the runway
Journal in the Square
Fingers in the hairdo
England in the air
Beatle in the bathroom
No one understands you
Upperhands you lonely valentine
Bell and book and candle
Turning in the light
Singing to the doorway
Standing on the side
Listen to the subway
Highway going
One way or another
Let's get in the car
Brooklyn Queens Expressway"
Dancing Down The Moon	https://www.allthelyrics.com/lyrics/blondie/dancing_down_the_moon-lyrics-102622.html	Debravation	"Night comes a callin', callin' on you.
Slips in behind ya, long overdue.
You'll be dancing down the moon.
Sunlight's blinding shuts my eyes.
Sunset sliding = my time to rise and be dancing down the moon.
You whisper to me  Don't fear the dark.
Come closer darlin', you'll feel the spark.
I'll hold you tighter tight as I can, moving together hard as we can.
Sunlight, don't burn me.
Sunlight, be cool.
Moonlight's kind to me.
I'm in night school and I'm dancing down the moon.
Should I watch the night, be dreamless?
Stay away from light, be seen less?
Am I sleeping?
Stay awake all night.
Night comes a crawlin', curlin' round you.
Slips in behind ya, long overdue.
You'll be dancing down the moon.
I love the moonight.
I love the night.
Oh baby, hold me tight now.
I want you near me when it's five o'clock in the morning.
It's hangin' overhead.
We should be home sleepin' or in bed doin' it!
(Wish) I had a chart, I'd know what's up ahead but we're still out here holding tight, holding tight instead.
Yeah, yeah, we're dancin', dancin' down the moon."
Denis	https://www.allthelyrics.com/lyrics/blondie/denis-lyrics-102623.html	The Best Of Blondie	"Oh Denis doo-be-do, I'm in love with you.
Denis doo-be-do, I'm in love with you.
Denis doo-be-do, I'm in love with you.
Denis Denis, oh with your eyes so blue...
Denis Denis, I've got a crush on you.
Denis Denis, I'm so in love with you.
Oh when we walk it always feels so nice,
and when we talk it seems like paradise.
Denis Denis I'm so in love with you.
You're my king and I'm in heaven every time I look at you!
When you smile it's like a dream...
And I'm so lucky 'cause I found a boy like you!
(Denis Denis, oh won't you hold me tight?
Denis Denis, please can we kiss all night?
Denis Denis, I'm so in love with you.)
Denis Denis, avec tes yeux si bleux, (With your eyes so blue,)
Denis Denis, moi j'ai flashe a nous deux. (I'm always thinking about us.)
Denis Denis, un grand baiser d'eternite. (One deep kiss that will last for ever.)
Denis Denis, je suis si folle de toi. (I'm so crazy about you.)
Denis Denis, oh embrasse-moi ce soir. (Please kiss me tonight.)
Denis Denis, un grand baiser d'eternite. (One deep kiss that will last all night.)"
Denis (Dancin' Danny D Remix)	https://www.allthelyrics.com/lyrics/blondie/denis_dancin_danny_d_remix-lyrics-7448.html	Blondie	"Oh Denis
Oh Denis
Oh Denis
Oh when we walk it always feels so nice
And when we talk it seems like paradise
Denis Denis I'm so in love with you
You're my king and I'm in heaven every time I look at you
When you smile it's like a dream
And I'm so lucky 'cause I found a boy like you
Denis Denis, oh with your eyes so blue
Denis Denis, I've got a crush on you
Denis Denis, I'm so in love with you
Denis Denis, oh won't you hold me tight?
Denis Denis, please can we kiss all night?
Denis Denis, I'm so in love with you
Oh, Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Oh Denis
Oh Denis doo-be-do
Oh Denis doo-be-do
Oh, Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Oh Denis
Oh Denis
Oh Denis
Oh Denis
Oh Denis
Oh Denis
Oh Denis
Oh, Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you
Denis doo-be-do, I'm in love with you"
Denis (Live In Philadelphia 1978)	https://www.allthelyrics.com/lyrics/blondie/denis_live_in_philadelphia_1978-lyrics-102630.html	Picture This Live	"Now we're gonna do something new for ya, it's called ""Picture This"".
All I want is a room with a view.
A sight worth seeing, a vision of you.
All I want is a room with a view, oh...
I will give you my finest hour, the one I spent watching you shower.
I will give you my finest hour, oh, yeah.
All I want is a photo in my wallet.
A small remembrance of something more solid.
All I want is a picture of you.
Picture this - a day in December.
Picture this - freezing cold weather.
You got clouds on your lids and you'd be on the skids if it weren't for your job at the garage.
If you could only oh ooh whoa...
Picture this - a sky full of thunder.
Picture this - my telephone number.
One and one is what I'm telling you, oh, yeah.
All I want is 20/20 vision.
A total portrait with no omissions.
All I want is a vision of you, oh...
If you could...
Picture this - a day in December.
Picture this - freezing cold weather.
You got clouds on your lids and you'd be on the skids if it weren't for your job at the garage.
If you could only oh ooh whoa...
Picture this - a sky full of thunder.
Picture this - my telephone number.
One and one is what I'm telling you.
Get a pocket computer, try to do what ya used to do, yeah.
OK."
Detroit 442	https://www.allthelyrics.com/lyrics/blondie/detroit_442-lyrics-102631.html	Plastic Letters	"You know he can't be tested.
He can't be read or found.
Urban gray takes breath away.
He wants to push his pedal to the ground.
And the night's what's right.
Puts him at the wheel.
Well, I eat danger.
Any stranger is all right.
Feel hot to go like Jimmy O.
Dodging flying objects at the show.
And the lights make me fight.
In Detroit 442...
Maybe, baby, I could ride with you.
This town's a concrete factory and dad and mom look just like me.
I'm on the plant assembly line.
Too late now.
Too far behind!
You said you wanna hang around.
No one really cares where you go.
Take your time.
Things never change.
In Detroit 442 maybe baby I could ride with you.
One more to market, one more piggie, and they all, they all look just like me, yeah."
Die Young Stay Pretty	https://www.allthelyrics.com/lyrics/blondie/die_young_stay_pretty-lyrics-102633.html	Eat To The Beat	"Die young, stay pretty.
Deteriorate in your own time.
Tell 'em you're dead and wither away.
Are ya living alone or with your family?
a dried up twig on your family tree?
Are ya waiting for the reaper to arrive?
Or just to die by the hand of love?
Love for youth, love for youth.
So, die young and stay pretty.
Leave only the best behind.
Slipping sensibilities.
Tragedy in your own dream.
Oh, ya sit all alone in your rocking chair, transistor pressed against an ear.
Were ya waiting at the bus stop all your life?
Or just to die by the hand of love?
Love for youth, love for youth.
So live fast 'cause it won't last.
Dearly near senility.
Was it good or maybe you won't tell?"
Dig Up The Conjo	https://www.allthelyrics.com/lyrics/blondie/dig_up_the_conjo-lyrics-102635.html	No Exit	"Dig up the conjo.
Breaking the mojo.
Dig up the conjo.
Making me well.
Who do you love?
You're a mess.
Got a gun to your head.
And drums in the night.
Going blind.
Hypnotized.
Lost in the congo.
Holding the bongo.
Kilimanjaro.
Dig up the conjo.
Listen to drums for the name.
Little hearts beat like saints come marching in.
Deep in the bayou.
Demon inside you.
Put on the hoo doo.
Put on the hoo doo.
Who do you love?
""Hey mommy, do you see that man? Hey mommy, I don't understand.""
""It's only a zombie, honey, hailing a cab. Just hold my hand and don't look in his face.""
Jungle inside you.
Something's beside you.
Doing the mambo.
Dig up the conjo.
Who do you love?
A loa down the well.
Come and ring the bell.
The jungle's burning down!
Lost in the congo.
Beating the bongo.
Dig up the conjo.
Who do you love?
To confess in the sun hold your breath.
Something comes.
It's alright.
Half alive.
Watching you while it flies.
Lost in the congo.
Beating my bongo.
Breaking the mojo.
Dig up the conjo.
Beating my bongo.
Holding the mojo.
Making me well."
Divine	https://www.allthelyrics.com/lyrics/blondie/divine-lyrics-102636.html	No Exit	"Not of this world entirely.
Heaven sent, you are my diety.
Lived through all the romance sadly meant for me.
All I need is a sign.
Make your presence known to mine.
Come to me, I will be divine.
I wear the spell you put on me.
Like a charm no one else can see.
Keeps away the wicked badly meant for me.
All I need is a sign.
Make your presence known to mine.
Come to me, and I will be divine.
And when I thought my fire finally died, I felt your spell, tight as ever, tied.
No one is above the rituals of love.
Temptation calls and the stars fall from the blue.
There is no limitation except for me and you.
Lived through all the romance sadly meant for me.
All I need is a sign.
Make your presence known to mine.
Come to me, and I will be divine.
All I need is a sign.
Make your presence known to mine.
Come to me, and I will be divine.
All I need is a sign.
Make your presence known to mine.
Come to me, and I will be divine."
