song	link	album	lyrics
Body Language	https://www.allthelyrics.com/lyrics/queen/body_language-lyrics-56031.html	Hot Space	"Give me, body, give me, body, body
Give me, your body
Don't talk, don't talk, don't talk, don't talk
Baby, don't talk
Body language, body language, body language
Give me your body, Just give me, yeah, your body
Give me, yeah, your body
Don't talk
Body language, huh, huh
Body language, body language
You got red lips, snakes in your eyes
Long legs, great thighs
You got the cutest ass I've ever seen
Knock me down for a six any time
Look at me, I gotta case of body language
Look at me, I gotta case of body language
Look at me, I gotta case of body language
Look at me, I gotta case of body language
Of body language, of body language
Yeah, sexy, body, sexy, sexy body
I want your body, Baby you're hot
Body language, body language, body language
Body language, body language, body language
Body language, body language, body language"
Bohemian Rhapsody	https://www.allthelyrics.com/lyrics/queen/bohemian_rhapsody-lyrics-56144.html	Live At Wembley '86	"Is this the real life, is this just fantasy
Caught in a landslide, no escape from reality
Open your eyes , look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Anyway the wind blows, doesn't really matter to me
...to me
Mama, just killed a man, put a gun against his head
Pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama oooh... Didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on, as if nothing really matters
Too late, my time has come, sends shivers down my spine
Body's aching all the time
Goodbye everybody, I've got to go
Gotta leave you all behind and face the truth
Mama oooh (any way the wind blows)
I don't want to die, I sometimes wish I'd never been born at all
I see a little silhouetto of a man
Scaramouche, scaramouche, will you do the Fandango
Thunderbolt and lightning, very very frightening me
Galileo (Galileo)
Galileo (Galileo)
Galileo figaro (Magnifico)
But I'm just a poor boy and nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come easy go, will you let me go
Bismillah! No, we will not let you go, let him go
Bismillah! We will not let you go, let him go
Bismillah! We will not let you go, let me go
Will not let you go, let me go
Will not let you go let me go
No, no, no, no, no, no, no
Mama mia, mama mia, mama mia let me go
Beelzebub has a devil put aside for me, for me, for me
So you think you can stone me and spit in my eye
So you think you can love me and leave me to die
Oh baby, can't do this to me baby
Just gotta get out, just gotta get right out of here
Nothing really matters, anyone can see
Nothing really matters, nothing really matters to me
Any way the wind blows...."
Breakthru	https://www.allthelyrics.com/lyrics/queen/breakthru-lyrics-56269.html	Innuendo	"When love breaks up
When the dawn light wakes up
A new life is born - oooooh
Somehow I have to make this final breakthru . . . now!
Ha ha ha ha ha ha ha
I wake up
Feel just fine
Your face
Fills my mind
I get religion quick
'Cos you're looking divine
Honey you're touching something, you're touchin' me
I'm under your thumb, under your spell, can't you see ?
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthru - oh yeah
Breakthru, these barriers of pain
Breakthru, yeah, to the sunshine from the rain
Make my feelings known towards you
Turn my heart inside and out for you now
Somehow I have to make this final breakthru
Now! (now now now)
Oh yeah
Ha ha ha ha ha ha ha
Your smile
Speaks books to me
I break up
With each and every one of your looks at me
Honey you're starting something deep inside of me
Honey you're sparking something, this fire in me
I'm outta control, I wanna rush headlong into this ecstasy
If I could only reach you
If I could make you smile
If I could only reach you - ooh ooh ooh ooh
That would really be a breakthru
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthru
Oh yeah
Breakthru, breakthru
Break, hey
If I could only reach you
If I could make you smile
If I could only reach you - ooh ooh ooh ooh
That would really be a breakthru
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthru
Ha ha ha ha ha ha ha ha ha ha ha
Breakthru"
Brighton Rock	https://www.allthelyrics.com/lyrics/queen/brighton_rock-lyrics-56195.html	Live Killers	"Happy little day Jimmy went away
Met his little Jenny on a public holiday
A happy pair they made so decorously laid
'Neath the gay illuminations all along the promenade
""It's so good to know there's still a little magic in the air
I'll weave my spell""
-""Jenny will you stay tarry with me pray
Nothing 'ere need come between us
Tell me love what do you say?""-
-""Oh no I must away to my mum in disarray
If my mother should discover how I spent my holiday
It would be of small avail to talk of magic in the air
I'll say farewell""-
Oh rock of ages do not crumble, love is breathing still
Oh lady moon shine down, a little people magic if you will
Jenny pines away writes a letter every day
-""We must ever be together, nothing can my love erase""-
-""Oh no I'm compromised
I must apologize if my lady should discover how I spent my holidays""-"
Bring Back That Leroy Brown	https://www.allthelyrics.com/lyrics/queen/bring_back_that_leroy_brown-lyrics-56172.html	Sheer Heart Attack	"Bring back, bring back, bring back that Leroy Brown Yeah!
Bring back, bring back, gotta ring that Leroy Brown Yeah!
Bet your bottom dollar bill you're a playboy Yeah Yeah!
Daddy cool with a ninety dollar smile (oooh Yeah)
Took my money out of gratitude, and he git right out of town
Well I gotta getty up steady up shoot him down
Gotta hit that latitude babe
Bring back bring back bring back that Leroy Brown Yeah!
Bring back bring back gotta ring that Leroy Brown Yeah!
Big bad Leroy Brown he got no common sense
No no he got no brains but he sure gotta lot of style
Can't stand no more in this here jail, I gotta rid myself of this sentence
Gotta get out of the heat step into the shade, Gotta get me there dead or alive babe
Woooh woooh big bad Leroy, Woooh woooh woooh woooh
Big bad Leroy Brown
Bring back bring back bring back that Leroy Brown Yeah!
Bring back bring back gotta bring back Leroy Brown Yeah!
Big mama Lulu Belle she had a nervous breakdown
She had a nervous breakdown, Leroy's taken her honey chile away
But she met him down at the station (woooh woooh)
Put a shotgun to his head and unless I be mistaken
This is what she said
Big bad big boy big bad Leroy Brown
I'm gonna get that cutie pie
Bring back bring back bring back that Leroy Brown Yeah!
Big bad caused a mighty fine sensation Yeah Yeah!
Gone and got himself elected President
We want Leroy for President
Next time (you gotta hit a bitty baddy weather)
This time (like a shimmy shammy leather)
He's a big boy bad boy Leroy
I don't care where you get him from
Bring that big bad Leroy back
Want him back"
C-lebrity	https://www.allthelyrics.com/lyrics/queen/clebrity-lyrics-1301739.html	The Cosmos Rocks	"Oh yeah
Ain't got no hope, got no idea
What to do or why I'm here
I wanna get my face on your T.V.
I wanna be heard
I want to be seen
I ain't got nothing, no, nothing
Nothing to show
(Make me a celebrity!)
I want to be
A face on T.V.
(I wanna be on your screen)
Then you can see
I'm a C-lebrity
I wanna get my features in magazines
See this creature on every street on every screen
Write my life story before I'm twenty-one
I've gotta tell the world
They may say I'm dumb - but er
Ain't got nothing, no nothing
Nothing to show
(Make me a celebrity!)
I want to be
A face on T.V.
(I wanna be on your screen)
Then you can see
I'm a C-lebrity
(Yeah!)
I want to be a star in a Broadway musical
They're gonna love me, I can't sing or dance at all
Some may say I'm lackadaisical and if I was real good
I'd stand no chance at all - but I
I want to be
A face on T.V.
(yeah, I wanna be on your screen)
Then you can see
I'm a C-lebrity
(Then you can say)
Then you can say
You knew me one day
(And then you will see)
Then you will see
I'm a C-lebrity
(Oh oh oh)
C, c-lebrity
Wanna be a c-c-c-lebrity
(Make my dream come true)
C, c-lebrity
Wanna be a c-c-c-c-lebrity
I want to be heard
I want to be seen on every T.V. screen
Yeh"
Call Me	https://www.allthelyrics.com/lyrics/queen/call_me-lyrics-1299521.html	Queen and Paul Rodgers: The Cosmos Rocks	"Call me if you need my love (my love, babe)
Call me if you need my love
Call me if you need my love
Call me if you need my love
Call me if you need my love
Call me if you need my love
She lives in a luxury
Apartment in the heart of town
I live in the country and
My house is tumbling down (ooh ooh)
Call me if you need my love
Call me if you need my love
Call me if you need my love
Call me if you need my love
I met her in her neighbourhood
I was just passing through
One look was all I took, yeah
One look or two (ooh ooh)
Call me if you need my love
Call me if you need my love
Call me if you need my love
Call me if you need my love
You got my name, you got my number
You got my number, you got my name
Yeah, yeah, yeah
(Have mercy)
Now I'm gonna settle down
Get myself a wife or two
No more of this running around
Like I used to do
Call me if you need my love, babe
Call me if you need my love
Call me if you need my love (oh, babe)
Call me if you need my love
Call me if you need my love (oh, babe)
Call me if you need my love
Call me if you need my love (oh, babe)
Call me if you need my love"
Calling All Girls	https://www.allthelyrics.com/lyrics/queen/calling_all_girls-lyrics-56026.html	Hot Space	"Calling all boys, calling all girls
Calling all people on streets, around the world
Take this message, a message for you
This message is old, yeah
This message is true, this message is
This message is, this message is, this message is
Love, take a message of love, Far and near
Take a message of love, for all to hear, for all to hear
Some sleepless nights in wait for you
Some foreign presence you feel, comes seeping through
Some stream of hope, The whole world through
Spread like some silent disease, You'll get yours too
This message is, this message is
This message is, this message is
Love take a message of love, Far and near
Take a message of love, for all to hear, for all to hear
Love take a message of love, Far and near
Take a message of love, for all to hear, for all to hear
Calling all boys, calling all girls
Calling all boys, calling all girls
Calling all girls"
Coming Soon	https://www.allthelyrics.com/lyrics/queen/coming_soon-lyrics-56043.html	The Game	"Oooh.... Oh, Oh, Oh
I get some headaches when I hit the heights
Like in the morning after crazy nights (Ohh, Ohh)
Like some mother in law in her nylon tights
They're always, They're always
They're always, They're always... Coming soon
Coming soon, on the outside of the tracks
You take 'em
The same old babies with the same old toys
The neighbours screaming when the noise annoys
Somebody nagging you when you're out with the boys
They're always, They're always
They're always, They're always... Coming soon
Coming soon on the outside of the track
They're always, They're always
They're always, They're always... Coming soon
Coming soon, on the outside of the track
Coming soon, Coming soon, on the outside of the track
Yeah, yeah, yeah"
Cool Cat	https://www.allthelyrics.com/lyrics/queen/cool_cat-lyrics-56021.html	Hot Space	"Oooh yeah yeah yeah yeah!
You're taking all the sunshine away
Making out like you're the main line (I knew that)
Because you're a cool cat
Tapping on the toe with a new hat
Oooh just cruising, Driving along like the swing king
Feeling the beat of my heart, huh!
Feeling the beat of my heart
Oooh you're a cool cat, coming on strong with all the chit chat
Oooh you're alright, Hanging out and stealing all the limelight
Oooh messing with the beat of my heart, yeah!
Oooh you used to be a mean kid
Oooh making such a deal of life
Oooh you were wishing and hoping and waiting to really hit the big time
But did it happen? happen no!
You're speeding to fast, slow down
Slow down, you'd better slow down, slow down
You really know how to set the mood
And you really get inside the groove
Cool cat, tapping on the toe with a new hat
Oooh just cruising, Driving along like the swing king
Feeling the beat of my heart
Feeling the beat of my heart yeah!
Feeling the beat of my heart
Can you feel it?
Feeling the beat of my heart, Feeling the beat of my heart
Oooh feeling, feeling, feeling
Feeling every feeling"
Crazy Little Thing Called Love	https://www.allthelyrics.com/lyrics/queen/crazy_little_thing_called_love-lyrics-56049.html	Live At Wembley '86	"This thing called love I just can't handle it
This thing called love I must get round to it
I ain't ready, crazy little thing called love
This thing (this thing) called love (called love)
It cries (like a baby), In a cradle all night
It swings (woooh woooh), It jives (woooh woooh)
It shakes all over like a jelly fish, I kind of like it
Crazy little thing called love
There goes my baby, she knows how to Rock'n'Roll
She drives my crazy, she gives me hot and cold fever
Then she leaves me in a cool cool sweat
I gotta be cool relax, get hip!
Get on my track's, take a back seat
Hitch hike, and take a long ride on my motor bike
Until I'm ready, crazy little thing called love
I gotta be cool relax get hip!
Get on my track's, take a back seat
Hitch hike, and take a long ride on my motor bike
Until I'm ready (ready Freddie)
Crazy little thing called love
This thing called love I just can't handle it
This thing called love I must get round to it
I ain't ready
Crazy little thing called love..."
Dancer	https://www.allthelyrics.com/lyrics/queen/dancer-lyrics-56033.html	Hot Space	"I'm not invited to the party, Been sitting here all night
I'm all alone at the party, I don't feel all right
Ain't got no black coat, Ain't got no tie
I gotta shape up now, Come on baby, you gotta know why
Take off!
Dancer, dancer, I can't live with it I'm gonna die without it
Dancer, dancer, Ain't no doubt about it
Dancer, dancer, Why don't you kick off your dancing shoes and come and ride with me?
Cool
You're the life and soul of the funk-tion, It took me all night
To get hold of the right introduction, Blew me out of sight
I taste your lipstick, I look in your eyes
You feel fantastic, My body cries
Take off
Dancer, dancer, I can't live with it I'm gonna die without it
Dancer, dancer, Ain't no doubt about it
Dancer dancer, Why don't you kick off your dancing shoes
And come and ride with me?
Hot space let's go!
Yeah, can I see you baby?
Dancer, dancer, I can't believe you're dancing
Dancer, dancer, Can't take you home I can't take you dancing
Dancer, dancer, Bring out the funk and dance the night away
Dancer, dancer, We got bully
Dancer, dancer, ""Guten abend. Sie wuenschen, geweckt zu werden""
Dancer, dancer, Dancer, dancer
Dance, dance, dance, dance
Dancer, dancer"
Dead On Time	https://www.allthelyrics.com/lyrics/queen/dead_on_time-lyrics-56076.html	Jazz	"Fool always jumping never happy where you land
Fool got my bus'ness make your living where you can
Hurry down the highway,
hurry down the road
Hurry past the people staring, Hurry, hurry, hurry, hurry
Leave on time, leave on time
Never got your ticket but you leave on time
Leave on time, leave on time
Gonna get your ticket but you leave on time
Leave on time, leave on time
Put it in your pocket but you never can tell
Leave on time, leave on time
Shake that rattle gotta leave on time
Leave on time, leave on time
Fight your battle but you leave on time
Leave on time, leave on time
Never got a minute, no you never got a minute
No you never never got oh no matter
Fool got no business hanging round and telling lies
Fool you got no reasons but you got no compromise
Stamping on the ceiling hammering on the walls
Gotta get out, gotta get out, gotta get
Oh you know I'm going crazy
leave on time leave on time
Gotta get ahead but you leave on time
Leave on time leave on time
Gotta head on ahead but you leave on time
Leave on time leave on time
You're running in the red but you never can tell
Honey honey where's my money where's my money
Wanna get away, wanna get away
Leave you, leave you, leave you
Leave on time, leave on time
Gotta get rich gonna leave on time
Leave on time, leave on time
But you can't take it with you when you leave on time
Leave on time, leave on time
Got to keep yourself alive gotta leave on time
Gotta leave on time leave on time
Dead on time
'You're Dead!'"
Death On Two Legs (Dedicated To......)	https://www.allthelyrics.com/lyrics/queen/death_on_two_legs_dedicated_to-lyrics-56168.html	Live Killers	"You suck my blood like a leech, you break the law and you preach
Screw my brain till it hurts, you've taken all my money
And you want more...
Misguided old mule with your pig headed rules
With your narrow minded cronies, who are fools of the first division
Death on two legs, you're tearing me apart
Death on two legs, you've never had a heart of your own
Kill joy, bad guy, big talking, small fry
You're just an old barrow boy
have you found a new toy to replace me? Can you face me?
But now you can kiss my ass goodbye
Feel good, are you satisfied? Do you feel like, suicide?(I think you should)
Is your conscience all right Does it plague you at night?
Do you feel good feel good?
You talk like a big business tycoon, you're just a hot air balloon
So no-one gives you a damn, you're just an overgrown schoolboy
Let me tan your hide
A dog with disease, you're the king of the 'sleaze'
Put your money where your mouth is, mister know-all
Was the fin on your back part of the deal? (Shark)
Death on two legs, you're tearing me apart
Death on two legs, You've never had a heart (you never did)
of your own (Right from the start)
Insane you should be put inside
You're a sewer rat decaying in a cesspool of pride
Should be made unemployed, then make yourself null and void
Make me feel good I feel good"
Delilah	https://www.allthelyrics.com/lyrics/queen/delilah-lyrics-56246.html	Greatest Hits III	"Delilah, Delilah
Oh my, oh my, oh my, you're irresistible
You make me smile when I'm just about to cry
You bring me hope you make me laugh - and I like it
You get away with murder so innocent
But when you throw a moody you're all claws and you bite
That's all right
Delilah, Delilah
Oh my, oh my, oh my, you're unpredictable
You make me so very happy
When you cuddle up and go to sleep beside me
And then you make me slightly mad
When you pee all over my Chippendale suite
Delilah, Delilah
Oh, oh, oh, oh, oh, oh, oh
You take over my house and home
You even try to answer my telephone
Delilah you're the apple of my eye
Meeow, meeow.... meeow!
Delilah, I love you Delilah
Oh you make me so very happy
You give me kisses and I go out of my mind oooh
Meeow, meeow, meeow
You're irresistible - I love you Delilah
Delilah I love you
Hah, hah, You make me very happy
Oh yeah - I love your kisses
I love your kisses, I love your kisses, I love your kisses
I love your, your, your kisses
I love your kisses"
Doing All Right	https://www.allthelyrics.com/lyrics/queen/doing_all_right-lyrics-56221.html	Queen	"Yesterday my life was in ruin, now today I know what I'm doing
Got a feeling I should be doing all right... Doing all right
Where will I be this time tomorrow? Jumped in joy or sinking in sorrow
Anyway I should be doing all right... Doing all right
Should be waiting for the sun, looking round to find the words to say
Should be waiting for the skies to clear, there ain't time in all the world
Should be waiting for the sun, and anyway I've got to hide away
Yesterday my life was in ruin, now today God knows what I'm doing
Anyway I should be doing all right... Doing all right
Doing all right"
Don't Lose Your Head	https://www.allthelyrics.com/lyrics/queen/dont_lose_your_head-lyrics-56294.html	A Kind Of Magic	"Don't lose your head, Don't lose your head
Don't lose your head (Don't lose your head)
No don't lose you head (Don't lose you head)
Hear what I say, Don't lose your way - yeah
Remember love's stronger, remember love walks tall
Don't lose your heart (Don't lose your heart)
No don't lose your heart (Don't lose your heart)
(Hear what I say) Hear what I say - yeah
(Don't lose your way) Don't lose your way - yeah
Remember love's stronger, remember love walks through walls
Don't drink and drive my car, Don't get breathalised
Don't lose your head
If you make it to the top, and you wanna stay alive
Don't lose your head
Don't lose your head
Don't lose your head (Don't lose your head)
No don't lose your head (Don't lose your head)
(Hear what I say) Hear what I say - yeah
(Don't lose your way) Hey don't lose your way
Remember love's stronger remember love conquers all
Don't lose your head, Don't lose your head
Don't lose your head, Don't lose your head
Don't lose your head, Don't lose your head"
Don't Stop Me Now	https://www.allthelyrics.com/lyrics/queen/dont_stop_me_now-lyrics-56066.html	Greatest Hits	"Tonight I'm gonna have myself a real good time
I feel alive... and the world turning inside out Yeah!
And floating around in ecstasy
So don't stop me now, don't stop me
Cos' I'm having a good time having a good time
I'm a shooting star leaping through the sky
Like a tiger defying the laws of gravity
I'm a racing car passing by like Lady Godiva
I'm gonna go, go, go, there's no stopping me
I'm burning through the sky Yeah!
Two hundred degrees, that's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic man out of you
Don't stop me now I'm having such a good time
I'm having a ball, don't stop me now
If you wanna have a good time just give me a call
Don't stop me now (because I'm having a good time)
Don't stop me now (yes I'm having a good time)
I don't want to stop at all
I'm a rocket ship on my way to Mars
On a collision course
I am a satellite I'm out of control
I am a sex machine ready to reload
Like an atom bomb about to
Oh oh oh oh oh explode
I'm burning through the sky Yeah!, two hundred degrees
That's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic woman of you
Don't stop me, don't stop me
Don't stop me, hey hey hey!
Don't stop me don't stop me oooh oooh oooh (I like it)
Don't stop me don't stop me
Have a good time good time
Don't stop me don't stop me Ah
I'm burning through the sky, Yeah! two hundred degrees
That's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic man out of you
Don't stop me now I'm having such a good time
I'm having a ball don't stop me now
If you wanna have a good time just give me a call
Don't stop me now (because I'm having a good time)
Don't stop me now (yes I'm having a good time)
I don't want to stop at all"
